date,cases,deaths,recovered,daily_cases,daily_deaths,daily_recovered,mortality_rate,recovery_rate
2020-11-04,48200961,1297094,31914298,492144.0,9893.0,279319.0,2.6910127372771675,66.21091641720587
2020-11-05,48820295,1305834,32217953,619334.0,8740.0,303655.0,2.6747769549528533,65.99295026791624
2020-11-06,49443478,1314990,32506314,623183.0,9156.0,288361.0,2.6595823214540046,65.74439201061057
2020-11-07,50042669,1322776,32805330,599191.0,7786.0,299016.0,2.6432962638343693,65.5547169156785
2020-11-08,50533518,1329177,33058570,490849.0,6401.0,253240.0,2.6302878814018054,65.4190947085853
2020-11-09,51043324,1336758,33315623,509806.0,7581.0,257053.0,2.618869413755264,65.26930534539639
2020-11-10,51614069,1346533,33572983,570745.0,9775.0,257360.0,2.6088487617591243,65.04618537244177
2020-11-11,52238734,1356950,33953207,624665.0,10417.0,380224.0,2.597593578741782,64.99622866051847
2020-11-12,52878929,1366665,34179446,640195.0,9715.0,226239.0,2.584517171291423,64.63717523477074
2020-11-13,53539863,1376562,34481578,660934.0,9897.0,302132.0,2.5710973522662917,64.40356039013399
2020-11-14,54126889,1385731,34759397,587026.0,9169.0,277819.0,2.560152681230211,64.21835365413298
2020-11-15,54617117,1392659,34990157,490228.0,6928.0,230760.0,2.5498581333027888,64.06445254149902
2020-11-16,55142751,1400713,35380887,525634.0,8054.0,390730.0,2.540157998283401,64.16235381510074
2020-11-17,55745063,1411682,35814478,602312.0,10969.0,433591.0,2.5323892808229496,64.24690559592693
2020-11-18,56367328,1423148,36177588,622265.0,11466.0,363110.0,2.5247746354058154,64.18183952235593
2020-11-19,57021314,1434288,36551887,653986.0,11140.0,374299.0,2.5153541708982714,64.10214783896421
2020-11-20,57695345,1446066,36907311,674031.0,11778.0,355424.0,2.5063824473187566,63.96930462934228
2020-11-21,58287916,1455371,37246581,592571.0,9305.0,339270.0,2.4968657311405678,63.901033963883705
2020-11-22,58785996,1463040,37520305,498080.0,7669.0,273724.0,2.4887559955605756,63.82524334537089
2020-11-23,59320006,1471765,37931518,534010.0,8725.0,411213.0,2.481060099690482,63.94388766582391
2020-11-24,59910792,1484276,38303697,590786.0,12511.0,372179.0,2.4774768459078294,63.93455289324167
2020-11-25,60527871,1496269,38741107,617079.0,11993.0,437410.0,2.4720330903427943,64.00540174294252
2020-11-26,61117132,1507211,39107983,589261.0,10942.0,366876.0,2.4661023033607012,63.98857688544678
2020-11-27,61812474,1518732,39489609,695342.0,11521.0,381626.0,2.4569992134597296,63.88614861136281
2020-11-28,62420041,1528249,39849315,607567.0,9517.0,359706.0,2.448330657136223,63.84057806049823
2020-11-29,62915662,1535902,40167598,495621.0,7653.0,318283.0,2.441207723444124,63.8435593350349
2020-11-30,63422239,1544981,40569854,506577.0,9079.0,402256.0,2.436024057744161,63.96786780107211
2020-12-01,64037142,1557368,41046058,614903.0,12387.0,476204.0,2.4319761178598505,64.09726717660197
2020-12-02,64677389,1569854,41508984,640247.0,12486.0,462926.0,2.427206824938465,64.17850912318059
2020-12-03,65367986,1582561,41935968,690597.0,12707.0,426984.0,2.421003149768145,64.15367914195797
2020-12-04,66064345,1594992,42426585,696359.0,12431.0,490617.0,2.414300785090657,64.22009481816553
2020-12-05,66706697,1605596,42862533,642352.0,10604.0,435948.0,2.406948735596967,64.25521713359605
2020-12-06,67250638,1613691,43178577,543941.0,8095.0,316044.0,2.3995177562479033,64.20545333711183
2020-12-07,67785484,1622523,43591716,534846.0,8832.0,413139.0,2.393614243427103,64.3083348051332
2020-12-08,68416150,1634560,44032487,630666.0,12037.0,440771.0,2.3891434990130254,64.35978493382045
2020-12-09,69081500,1647129,44458967,665350.0,12569.0,426480.0,2.3843272077184197,64.35726931233398
2020-12-10,70576907,1659547,44950193,1495407.0,12418.0,491226.0,2.3514022795019907,63.68966126554682
2020-12-11,71282658,1672729,45428333,705751.0,13182.0,478140.0,2.346614235400706,63.72985277849769
2020-12-12,71931348,1683558,46933276,648690.0,10829.0,1504943.0,2.340506673112813,65.247318874102
2020-12-13,72470142,1691787,47328395,538794.0,8229.0,395119.0,2.3344607217686977,65.30744068364044
2020-12-14,73021298,1700981,41338398,551156.0,9194.0,-5989997.0,2.3294313393333543,56.61142588837574
2020-12-15,73669919,1714204,41696562,648621.0,13223.0,358164.0,2.3268710258796403,56.59916905840496
2020-12-16,74387461,1728111,42058782,717542.0,13907.0,362220.0,2.323121365844171,56.54014995887546
2020-12-17,75126063,1741277,42434191,738602.0,13166.0,375409.0,2.3178068042777644,56.48398079904706
2020-12-18,75847501,1754342,42751919,721438.0,13065.0,317728.0,2.3129858952109705,56.36562633751111
2020-12-19,76483006,1765600,43103505,635505.0,11258.0,351586.0,2.3084866721896367,56.35697033142238
2020-12-20,77030307,1773979,43380334,547301.0,8379.0,276829.0,2.3029623911533936,56.31593030000517
2020-12-21,77576529,1783464,43723554,546222.0,9485.0,343220.0,2.298973701182222,56.3618333581282
2020-12-22,78227986,1797308,44086739,651457.0,13844.0,363185.0,2.297525593973492,56.356735299308355
2020-12-23,78910081,1811049,44410879,682095.0,13741.0,324140.0,2.2950793828230895,56.2803616942175
2020-12-24,79603472,1823258,44725551,693391.0,12209.0,314672.0,2.2904252216536483,56.18542743964735
2020-12-25,80096696,1831882,45017157,493224.0,8624.0,291606.0,2.2870880966176186,56.203513063759836
2020-12-26,80629340,1840235,45425321,532644.0,8353.0,408164.0,2.2823391584254566,56.338450742620495
2020-12-27,81042534,1848389,45717709,413194.0,8154.0,292388.0,2.2807640738380663,56.411993484803915
2020-12-28,81541719,1857935,46016135,499185.0,9546.0,298426.0,2.2785085018872366,56.43262806367867
2020-12-29,82213594,1872872,46369230,671875.0,14937.0,353095.0,2.2780563516053074,56.400928050901165
2020-12-30,82938894,1888314,46757475,725300.0,15442.0,388245.0,2.2767532926108225,56.37581205266615
2020-12-31,83778622,1901777,47055807,839728.0,13463.0,298332.0,2.2700027221741603,56.1668428969863
2021-01-01,84342314,1911418,47359111,563692.0,9641.0,303304.0,2.2662622227794227,56.15106908259595
2021-01-02,84946690,1920880,47614296,604376.0,9462.0,255185.0,2.261277043284441,56.051973302314664
2021-01-03,85467020,1928820,47882778,520330.0,7940.0,268482.0,2.2568003424010805,56.02485964761612
2021-01-04,86024461,1938770,48173186,557441.0,9950.0,290408.0,2.2537426883732525,55.99940463445624
2021-01-05,86765351,1954189,48488547,740890.0,15419.0,315361.0,2.252268880926904,55.88468950007475
2021-01-06,87556264,1969110,48801672,790913.0,14921.0,313125.0,2.2489653053264127,55.73749926104659
2021-01-07,88426222,1984073,49125603,869958.0,14963.0,323931.0,2.2437609061257873,55.55546973385338
2021-01-08,89261637,1999363,49422866,835415.0,15290.0,297263.0,2.239890581437578,55.36854091080584
2021-01-09,90017904,2012679,49753111,756267.0,13316.0,330245.0,2.2358652118805167,55.27023935149612
2021-01-10,90619443,2022236,50023661,601539.0,9557.0,270550.0,2.231569664359998,55.20190738757906
2021-01-11,91233917,2032515,50313949,614474.0,10279.0,290288.0,2.2278063540777273,55.148294246754745
2021-01-12,91926453,2049477,50657506,692536.0,16962.0,343557.0,2.2294746866824067,55.10656002358755
2021-01-13,92669726,2065943,51023567,743273.0,16466.0,366061.0,2.229361291086584,55.05958547886502
2021-01-14,93428784,2081663,51396412,759058.0,15720.0,372845.0,2.228074594227835,55.01132498952357
2021-01-15,94212637,2097380,51717034,783853.0,15717.0,320622.0,2.226219397722622,54.89394591513238
2021-01-16,94869509,2111413,52034089,656872.0,14033.0,317055.0,2.2255970566897316,54.848063986501714
2021-01-17,95397119,2121283,52349804,527610.0,9870.0,315715.0,2.2236342378431786,54.87566558482757
2021-01-18,95914366,2131731,52668557,517247.0,10448.0,318753.0,2.2225356731232524,54.912062912452555
2021-01-19,96507148,2147411,53071501,592782.0,15680.0,402944.0,2.2251315519136465,54.99230067393557
2021-01-20,97194354,2165160,53399272,687206.0,17749.0,327771.0,2.227660261006519,54.94071394311649
2021-01-21,97863110,2182453,53765411,668756.0,17293.0,366139.0,2.230107953855135,54.939405665730426
2021-01-22,98526596,2198512,54147168,663486.0,16059.0,381757.0,2.2313893803861853,54.9569052400836
2021-01-23,99103312,2213077,54463661,576716.0,14565.0,316493.0,2.2331009482306707,54.9564488823542
2021-01-24,99565294,2222839,54774618,461982.0,9762.0,310957.0,2.2325440027325185,55.01376614224631
2021-01-25,100046846,2233981,55089059,481552.0,11142.0,314441.0,2.2329349592889716,55.06326406331689
2021-01-26,100608158,2251396,55418602,561312.0,17415.0,329543.0,2.2377867210330993,55.083606639533144
2021-01-27,101209122,2268312,55759371,600964.0,16916.0,340769.0,2.2412130005435675,55.09322667575359
2021-01-28,101824237,2284838,56075030,615115.0,16526.0,315659.0,2.243903875263018,55.07041511148274
2021-01-29,102413219,2300601,56439137,588982.0,15763.0,364107.0,2.2463906734539805,55.10923057696292
2021-01-30,102928083,2313886,56790303,514864.0,13285.0,351166.0,2.2480609106457368,55.17474079450212
2021-01-31,103324692,2323435,57079202,396609.0,9549.0,288899.0,2.248673531008445,55.24255712274467
2021-02-01,103767694,2333683,57351844,443002.0,10248.0,272642.0,2.2489494659098814,55.269459876404305
2021-02-02,104233148,2348540,57702034,465454.0,14857.0,350190.0,2.2531603861758063,55.3586216162252
2021-02-03,104758397,2364399,58031881,525249.0,15859.0,329847.0,2.2570018897864577,55.3959230590365
2021-02-04,105230171,2377326,58325870,471774.0,12927.0,293989.0,2.25916766779748,55.426945946899586
2021-02-05,105766676,2394507,58607157,536505.0,17181.0,281287.0,2.263952211186064,55.41174140709499
2021-02-06,106201874,2406362,58901714,435198.0,11855.0,294557.0,2.2658376065944,55.46202885271121
2021-02-07,106553422,2414130,59179149,351548.0,7768.0,277435.0,2.265652247189208,55.53941665055112
2021-02-08,106893339,2423690,59411983,339917.0,9560.0,232834.0,2.267391048566646,55.58062228741868
2021-02-09,107300629,2438420,59783591,407290.0,14730.0,371608.0,2.272512307453482,55.715974414278605
2021-02-10,107741093,2452277,60052899,440464.0,13857.0,269308.0,2.276083276786509,55.7381564710876
2021-02-11,108184860,2466147,60328984,443767.0,13870.0,276085.0,2.279567584595479,55.76471975838394
2021-02-12,108614449,2479026,60616583,429589.0,12879.0,287599.0,2.2824090374937134,55.80894950726123
2021-02-13,108994937,2489712,60862826,380488.0,10686.0,246243.0,2.2842455516993416,55.84004879052318
2021-02-14,109303582,2496818,61058257,308645.0,7106.0,195431.0,2.2842965933175,55.86116747756721
2021-02-15,109584404,2504635,61346870,280822.0,7817.0,288613.0,2.2855761482263484,55.98138764344605
2021-02-16,109944197,2515738,61582275,359793.0,11103.0,235405.0,2.2881953469540552,56.01230140413869
2021-02-17,110330576,2527093,61876216,386379.0,11355.0,293941.0,2.290473857401053,56.0825640935655
2021-02-18,110741376,2539082,62112834,410800.0,11989.0,236618.0,2.292803369176124,56.088190560319575
2021-02-19,111151038,2550740,62347470,409662.0,11658.0,234636.0,2.2948413671134587,56.09256658493823
2021-02-20,111526248,2559836,62616686,375210.0,9096.0,269216.0,2.2952767136934438,56.14524573623243
2021-02-21,111845811,2566627,62833943,319563.0,6791.0,217257.0,2.2947904593404935,56.17907585291684
2021-02-22,112141380,2573874,63016513,295569.0,7247.0,182570.0,2.2952044998911196,56.19380910061924
2021-02-23,112534122,2585355,63295143,392742.0,11481.0,278630.0,2.297396517653552,56.24528976197992
2021-02-24,112979052,2597797,63504602,444930.0,12442.0,209459.0,2.299361655114614,56.209182920033705
2021-02-25,113432016,2608800,63732294,452964.0,11003.0,227692.0,2.299879779973231,56.18545473087598
2021-02-26,113873956,2619349,63992562,441940.0,10549.0,260268.0,2.3002177951910268,56.195959328926804
2021-02-27,114270693,2628079,64243284,396737.0,8730.0,250722.0,2.299871411473806,56.22026288052703
2021-02-28,114578478,2634579,64418461,307785.0,6500.0,175177.0,2.2993663783873965,56.222130128138026
2021-03-01,114883979,2642087,64633387,305501.0,7508.0,214926.0,2.2997871617939,56.25970441013364
2021-03-02,115197242,2652344,64903491,313263.0,10257.0,270104.0,2.3024370670263092,56.34118480024027
2021-03-03,115639088,2663901,65132899,441846.0,11557.0,229408.0,2.303633698667703,56.32429321822393
2021-03-04,116097496,2674306,65383179,458408.0,10405.0,250280.0,2.3035001547320193,56.31747561549476
2021-03-05,116546593,2684847,65609539,449097.0,10541.0,226360.0,2.3036683706404015,56.29468636633591
2021-03-06,116960620,2693104,65846042,414027.0,8257.0,236503.0,2.3025732934726233,56.29761709539501
2021-03-07,117335064,2699185,66084362,374444.0,6081.0,238320.0,2.3004078303481386,56.32106869605491
2021-03-08,117640533,2706378,66358920,305469.0,7193.0,274558.0,2.30054891029778,56.40821093525648
2021-03-09,118054577,2716871,66621153,414044.0,10493.0,262233.0,2.3013686288503665,56.432503248052804
2021-03-10,118513444,2727028,66856509,458867.0,10157.0,235356.0,2.301028396407078,56.41259484451401
2021-03-11,119003124,2737241,67129126,489680.0,10213.0,272617.0,2.3001421374450643,56.40954938292209
2021-03-12,119492372,2747105,67397682,489248.0,9864.0,268556.0,2.2989793858975367,56.403334264717756
2021-03-13,119947968,2755757,67650214,455596.0,8652.0,252532.0,2.2974603454724636,56.39963321429505
2021-03-14,120313043,2761748,67895902,365075.0,5991.0,245688.0,2.2954684971271155,56.432702811780764
2021-03-15,120667127,2769255,68185781,354084.0,7507.0,289879.0,2.2949539521231825,56.507337744106565
2021-03-16,121134161,2779868,68452266,467034.0,10613.0,266485.0,2.2948670936846627,56.50946474132924
2021-03-17,121679877,2790458,68716802,545716.0,10590.0,264536.0,2.293278123547084,56.473431510783
2021-03-18,122227806,2801179,68985878,547929.0,10721.0,269076.0,2.2917690267630264,56.44041258500542
2021-03-19,122790345,2811995,69264939,562539.0,10816.0,279061.0,2.290078263075163,56.40910855002485
2021-03-20,123288792,2820738,69523150,498447.0,8743.0,258211.0,2.287911134695845,56.390486817325616
2021-03-21,123729261,2829290,69803249,440469.0,8552.0,280099.0,2.2866781690387694,56.41612051655267
2021-03-22,124150452,2837256,70137878,421191.0,7966.0,334629.0,2.2853368266432086,56.494259078492924
2021-03-23,124656291,2848741,70451020,505839.0,11485.0,313142.0,2.285276560971961,56.51621705959469
2021-03-24,125285990,2859349,70786662,629699.0,10608.0,335642.0,2.2822575772438722,56.500061978198836
2021-03-25,125938183,2870902,71098479,652193.0,11553.0,311817.0,2.279612053796266,56.45506176629529
2021-03-26,126578225,2883671,71463065,640042.0,12769.0,364586.0,2.278173042796263,56.457629264433116
2021-03-27,127162758,2893881,71768318,584533.0,10210.0,305253.0,2.2757299743372976,56.43815778201351
2021-03-28,127655412,2901166,72097106,492654.0,7285.0,328788.0,2.2726541354940752,56.47790788533118
2021-03-29,128114688,2909829,72401542,459276.0,8663.0,304436.0,2.2712688493609723,56.51306897769598
2021-03-30,128676894,2921730,72736785,562206.0,11901.0,335243.0,2.270594128577583,56.5266869124149
2021-03-31,129350790,2934661,73119294,673896.0,12931.0,382509.0,2.268761559167903,56.52790678742665
2021-04-01,130060609,2946963,73464080,709819.0,12302.0,344786.0,2.265838229313535,56.48449639352373
2021-04-02,130705394,2957615,73784287,644785.0,10652.0,320207.0,2.262810209653628,56.45083553322979
2021-04-03,131245744,2966954,74150288,540350.0,9339.0,366001.0,2.2606096849890998,56.497289542585094
2021-04-04,131805666,2974382,74498476,559922.0,7428.0,348188.0,2.2566419868475154,56.521451816798226
2021-04-05,132302655,2982636,74846289,496989.0,8254.0,347813.0,2.254403738156275,56.57202344125294
2021-04-06,132910149,2995089,75216285,607494.0,12453.0,369996.0,2.253468995810094,56.59182956750729
2021-04-07,133573288,3010448,75699590,663139.0,15359.0,483305.0,2.253779962352952,56.67270090708555
2021-04-08,134409344,3024749,76094849,836056.0,14301.0,395259.0,2.250400835227646,56.61425518154453
2021-04-09,135156662,3039094,76548562,747318.0,14345.0,453713.0,2.2485713652797967,56.636913687613855
2021-04-10,135827306,3052100,76933556,670644.0,13006.0,384994.0,2.2470444933951645,56.640714054948575
2021-04-11,136536918,3061223,77464028,709612.0,9123.0,530472.0,2.2420478247502262,56.734859065736345
2021-04-12,137150764,3071131,77858760,613846.0,9908.0,394732.0,2.239237252808887,56.768739545628776
2021-04-13,137914588,3084925,78345222,763824.0,13794.0,486462.0,2.2368373387737632,56.80705945334804
2021-04-14,138725902,3099015,78792112,811314.0,14090.0,446890.0,2.2339123086040558,56.79697220494555
2021-04-15,139547133,3112671,79236514,821231.0,13656.0,444402.0,2.2305517376698814,56.781183745279804
2021-04-16,140406983,3126051,79740631,859850.0,13380.0,504117.0,2.2264213169511664,56.792496566926445
2021-04-17,141200970,3138668,80259167,793987.0,12617.0,518536.0,2.222837421017717,56.840379354334466
2021-04-18,141901080,3147807,80839358,700110.0,9139.0,580191.0,2.218310812010733,56.96881094914852
2021-04-19,142592012,3158941,81374733,690932.0,11134.0,535375.0,2.2153702410763376,57.068226935461155
2021-04-20,143431609,3173235,81979570,839597.0,14294.0,604837.0,2.212367986473609,57.15586025392771
2021-04-21,144320851,3187988,82491870,889242.0,14753.0,512300.0,2.2089587041029852,57.15866378864409
2021-04-22,145220252,3201909,83128166,899401.0,13921.0,636296.0,2.204863960709833,57.242818997449476
2021-04-23,146127911,3217170,83767998,907659.0,15261.0,639832.0,2.2016122573599235,57.32511840260277
2021-04-24,146952141,3230302,84344289,824230.0,13132.0,576291.0,2.1982000248638776,57.39575376448581
2021-04-25,147680627,3241075,84878103,728486.0,10773.0,533814.0,2.194651435221764,57.474094418626755
2021-04-26,148369677,3252705,85565469,689050.0,11630.0,687366.0,2.192297688967807,57.670455803445606
2021-04-27,149208799,3267706,86246373,839122.0,15001.0,680904.0,2.190022318992059,57.80247115319251
2021-04-28,150107590,3283651,86843038,898791.0,15945.0,596665.0,2.1875316231511013,57.85386201990186
2021-04-29,151001625,3299390,87550354,894035.0,15739.0,707316.0,2.1850029759613516,57.97974293323003
2021-04-30,151892994,3313809,88236950,891369.0,14419.0,686596.0,2.1816733693457913,58.09152066618688
2021-05-01,152687904,3326848,88919400,794910.0,13039.0,682450.0,2.1788549798941506,58.23604730339347
2021-05-02,153375175,3337179,89612414,687271.0,10331.0,693014.0,2.1758273462442665,58.42693512819138
2021-05-03,154065632,3348864,90255903,690457.0,11685.0,643489.0,2.173660638344053,58.58276231262272
2021-05-04,154850588,3362923,90912803,784956.0,14059.0,656900.0,2.171721169053617,58.71001471431288
2021-05-05,155692589,3377827,91626285,842001.0,14904.0,713482.0,2.169548995039192,58.85076842032603
2021-05-06,156565435,3392403,92301897,872846.0,14576.0,675612.0,2.166763692126554,58.95419828776384
2021-05-07,157400261,3406868,92998026,834826.0,14465.0,696129.0,2.164461468078506,59.08378131596618
2021-05-08,158188559,3420197,93709031,788298.0,13329.0,711005.0,2.1621013691641253,59.238817012044464
2021-05-09,158837968,3430671,94371824,649409.0,10474.0,662793.0,2.1598557594239685,59.41389529737625
2021-05-10,159463612,3441763,95000510,625644.0,11092.0,628686.0,2.158337539726618,59.575039602138204
2021-05-11,160189411,3455934,95751514,725799.0,14171.0,751004.0,2.1574047737774626,59.77393474528725
2021-05-12,160956898,3470075,96399063,767487.0,14141.0,647549.0,2.1559032530559827,59.89122814730189
2021-05-13,161691597,3483510,97089180,734699.0,13435.0,690117.0,2.154416224857993,60.045903313083116
2021-05-14,162401162,3496538,97754527,709565.0,13028.0,665347.0,2.1530252351273202,60.19324356804787
2021-05-15,163032774,3508823,98397064,631612.0,12285.0,642537.0,2.1522194058968784,60.35416167303882
2021-05-16,163579396,3519124,99064468,546622.0,10301.0,667404.0,2.151324730407979,60.560480367588596
2021-05-17,164122938,3530454,99808930,543542.0,11330.0,744462.0,2.151103339375999,60.81351651162862
2021-05-18,164742576,3544530,100552043,619638.0,14076.0,743113.0,2.1515567414704018,61.035856935975076
2021-05-19,165414621,3557987,101250070,672045.0,13457.0,698027.0,2.150950731253678,61.209867294620835
2021-05-20,165696927,3571167,101886759,282306.0,13180.0,636689.0,2.1552403322482863,61.48983016444234
2021-05-21,166323402,3584143,102501547,626475.0,12976.0,614788.0,2.154924055726085,61.627856193081
2021-05-22,166895763,3595588,103118308,572361.0,11445.0,616761.0,2.1543914209493744,61.7860550480242
2021-05-23,167377386,3605452,103620279,481623.0,9864.0,501971.0,2.154085498742345,61.908171394193005
2021-05-24,167828464,3614598,104247871,451078.0,9146.0,627592.0,2.153745505291641,62.115727282113475
2021-05-25,168361871,3627580,104824934,533407.0,12982.0,577063.0,2.154632743419678,62.26168275357311
2021-05-26,168930299,3640387,105380747,568428.0,12807.0,555813.0,2.154963923908049,62.38119959759262
2021-05-27,169477196,3653327,106078105,546897.0,12940.0,697358.0,2.155645176003502,62.59137365005733
2021-05-28,169982707,3665348,106633068,505511.0,12021.0,554963.0,2.156306405921633,62.73171540914453
2021-05-29,170463127,3676155,107140668,480420.0,10807.0,507600.0,2.156569027388545,62.85269423691846
2021-05-30,170853074,3684555,107630597,389947.0,8400.0,489929.0,2.15656348097079,62.99599678259228
2021-05-31,171240130,3693252,108159766,387056.0,8697.0,529169.0,2.156767809041023,63.16262782561542
2021-06-01,171700134,3708466,108743649,460004.0,15214.0,583883.0,2.1598503819455375,63.3334677537293
2021-06-02,172187762,3720392,109272023,487628.0,11926.0,528374.0,2.1606599428361233,63.4609694270839
2021-06-03,172668261,3730550,109701213,480499.0,10158.0,429190.0,2.160530243598156,63.53293440535664
2021-06-04,173093152,3741209,110226715,424891.0,10659.0,525502.0,2.161384755417707,63.68057530086458
2021-06-05,173489803,3750622,110704845,396651.0,9413.0,478130.0,2.1618688448219636,63.8105773859228
2021-06-06,173812784,3757928,111146371,322981.0,7306.0,441526.0,2.162055007415335,63.94602769839991
2021-06-07,174134551,3766003,111568368,321767.0,8075.0,421997.0,2.162697166284938,64.07020741104962
2021-06-08,174504668,3776657,111983104,370117.0,10654.0,414736.0,2.1642154581217277,64.1719819208504
2021-06-09,174922960,3786840,112435799,418292.0,10183.0,452695.0,2.1648616053604397,64.27732471483446
2021-06-10,175376464,3802820,112849488,453504.0,15980.0,413689.0,2.1683753414027094,64.34699698358612
2021-06-11,175798501,3814560,113225020,422037.0,11740.0,375532.0,2.169847853253311,64.40613506710162
2021-06-12,176166881,3824370,113563994,368380.0,9810.0,338974.0,2.170879099573773,64.46387275256352
2021-06-13,176469682,3833641,113993655,302801.0,9271.0,429661.0,2.1724077227044587,64.59673622577277
2021-06-14,176778984,3841632,114340429,309302.0,7991.0,346774.0,2.173127095243403,64.67987676634685
2021-06-15,177153741,3852383,114800574,374757.0,10751.0,460145.0,2.174598728908581,64.80279408832807
2021-06-16,177542916,3862466,115149801,389175.0,10083.0,349227.0,2.1755111873908843,64.85744607236258
2021-06-17,177938911,3871765,115530279,395995.0,9299.0,380478.0,2.175895636452445,64.92693382843059
2021-06-18,178342418,3880958,115849842,403507.0,9193.0,319563.0,2.176127274443481,64.95921906811873
2021-06-19,178689716,3889039,116181692,347298.0,8081.0,331850.0,2.1764201583934466,65.01867852316694
2021-06-20,178994480,3895907,116446786,304764.0,6868.0,265094.0,2.176551478012059,65.05607658962444
2021-06-21,179291135,3902891,116804004,296655.0,6984.0,357218.0,2.1768454976873226,65.14767392152434
2021-06-22,179701349,3911876,117107408,410214.0,8985.0,303404.0,2.1768762570613758,65.1677957075325
2021-06-23,180097972,3921222,117507151,396623.0,9346.0,399743.0,2.177271601925645,65.24623775330463
2021-06-24,180507231,3929883,117796862,409259.0,8661.0,289711.0,2.177133280605252,65.25880506138837
2021-06-25,180924899,3939117,118125509,417668.0,9234.0,328647.0,2.1772111090138013,65.28980237264082
2021-06-26,181287796,3946659,118420068,362897.0,7542.0,294559.0,2.1770130626994884,65.32158844272121
2021-06-27,181599032,3952754,118678807,311236.0,6095.0,258739.0,2.176638254327259,65.35211432184286
2021-06-28,181932050,3959315,119006263,333018.0,6561.0,327456.0,2.1762603125727433,65.41247845005869
2021-06-29,182313258,3967474,119299679,381208.0,8159.0,293416.0,2.176185124177859,65.43664476666858
2021-06-30,182712726,3976679,119580620,399468.0,9205.0,280941.0,2.1764652561748763,65.4473405426615
2021-07-01,183148268,3985220,120008476,435542.0,8541.0,427856.0,2.17595287332993,65.52531307585174
2021-07-02,183590610,3993596,120299518,442342.0,8376.0,291042.0,2.175272471723908,65.5259645359858
2021-07-03,183964437,4000499,120569293,373827.0,6903.0,269775.0,2.1746045405504106,65.53945695493309
2021-07-04,184292181,4007139,120868181,327744.0,6640.0,298888.0,2.1743402125128686,65.5850836124187
2021-07-05,184670098,4014530,121235174,377917.0,7391.0,366993.0,2.1738928193994895,65.64959639540561
2021-07-06,185120629,4023012,121563017,450531.0,8482.0,327843.0,2.173184059351916,65.66692089189044
2021-07-07,185585871,4031566,121831180,465242.0,8554.0,268163.0,2.1723453290256134,65.64679700212739
2021-07-08,186067750,4040486,122123831,481879.0,8920.0,292651.0,2.171513333181059,65.634066623582
2021-07-09,186580986,4048903,122462949,513236.0,8417.0,339118.0,2.170051239840699,65.63527807704908
2021-07-10,187002099,4055467,122907153,421113.0,6564.0,444204.0,2.1686745879788227,65.72501253047433
2021-07-11,187371991,4063098,123197639,369892.0,7631.0,290486.0,2.1684660435721153,65.75029615819155
2021-07-12,187806155,4071240,123499875,434164.0,8142.0,302236.0,2.167788377329806,65.75922658125874
2021-07-13,188331814,4079621,123783322,525659.0,8381.0,283447.0,2.1661879176717322,65.72618792914085
2021-07-14,188869796,4088212,124113063,537982.0,8591.0,329741.0,2.1645663237757717,65.71355803232825
2021-07-15,189446223,4096847,124394119,576427.0,8635.0,281056.0,2.162538231231984,65.66196835710998
2021-07-16,190042161,4105608,124784824,595938.0,8761.0,390705.0,2.160366930367625,65.66165283713018
2021-07-17,190531011,4113118,125065613,488850.0,7510.0,280789.0,2.1587656405182254,65.6405549645669
2021-07-18,190951220,4119721,125382096,420209.0,6603.0,316483.0,2.1574729923170954,65.66184599396642
2021-07-19,191440687,4126947,125688817,489467.0,7226.0,306721.0,2.1557313989371547,65.65418196603108
2021-07-20,191973106,4147646,126008997,532419.0,20699.0,320180.0,2.160534924095045,65.63888016689171
2021-07-21,192529214,4156313,126315580,556108.0,8667.0,306583.0,2.158796015237459,65.60852629876732
2021-07-22,193094403,4165094,126671708,565189.0,8781.0,356128.0,2.157024717075823,65.60092163831388
2021-07-23,193822543,4173425,126918098,728140.0,8331.0,246390.0,2.1532196076903194,65.4815977726595
2021-07-24,194254462,4182089,127435324,431919.0,8664.0,517226.0,2.1528921173506945,65.6022634888047
2021-07-25,194700076,4189471,127762741,445614.0,7382.0,327417.0,2.1517562222215054,65.62028306552895
2021-07-26,195240703,4197977,128063201,540627.0,8506.0,300460.0,2.1501546222152252,65.5924707462255
2021-07-27,195847033,4207766,128409040,606330.0,9789.0,345839.0,2.1484961684356993,65.56598689958199
2021-07-28,196497116,4217888,128745703,650083.0,10122.0,336663.0,2.146539392466198,65.52040336307023
2021-07-29,197139985,4228154,129094091,642869.0,10266.0,348388.0,2.144747043579211,65.48346394568306
2021-07-30,197872339,4237757,129401282,732354.0,9603.0,307191.0,2.1416621552141253,65.39634728833927
2021-07-31,198389684,4246601,129705211,517345.0,8844.0,303929.0,2.140535190327739,65.37900982795053
2021-08-01,198872752,4254020,129994389,483068.0,7419.0,289178.0,2.1390662909919405,65.36561077004657
2021-08-02,199443855,4262171,130277533,571103.0,8151.0,283144.0,2.1370279871495668,65.32040458203137
2021-08-03,200078130,4272524,130582001,634275.0,10353.0,304468.0,2.135427795131832,65.2655045306551
2021-08-04,200758588,4283016,130899061,680458.0,10492.0,317060.0,2.1334160808104508,65.202222382636
2021-08-05,201444210,4294008,0,685622.0,10992.0,-130899061.0,2.1316115265859468,0.0
2021-08-06,202263736,4304479,0,819526.0,10471.0,0.0,2.1281516326782377,0.0
